filename,genre,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20
country.00021.wav,country,-209.38939,52.007153,167.1398,21.612637,-20.865452,18.4499,36.817654,17.939547,10.305034,17.296356,3.9740636,11.175047,-5.6623545,12.434119,-4.6380916,10.227724,-6.237971,10.245268,-4.1778646,9.249284,-6.688474,9.344774,-3.2634768,7.251454,-7.967006,7.4562616,-4.053322,6.5448403,-4.987053,6.392997,-4.496616,6.5706778,-4.0103536,7.057895,-6.3978004,6.889554,-5.91674,6.7934093,-8.175597,8.020394
country.00022.wav,country,-195.12416,55.88364,114.29301,20.9444,0.0014298855,21.105673,38.17855,15.899984,11.291479,16.910467,-6.075158,15.152563,1.2188286,12.702595,-0.0041930964,9.534918,-15.420767,12.390809,-3.5708997,9.865537,-6.125418,9.5877495,-4.500051,9.430211,-0.12475671,8.015009,-4.386221,8.382277,-9.412581,8.178505,-10.716871,7.81708,-6.541959,6.550457,-10.051359,6.8374243,-7.2627316,6.83981,-4.007446,6.6676726
country.00023.wav,country,-353.05423,80.4657,110.632095,28.244045,32.743378,26.41409,24.164183,16.591116,18.746185,15.213644,5.9248896,11.139137,-1.7401656,10.644133,3.8813748,9.328425,-2.9872541,10.193835,-1.9034863,7.7193246,-2.8664544,9.22784,-0.97887456,9.845795,-6.4891205,8.130682,-4.2524424,7.344785,-3.7505188,8.045439,-6.0119343,8.118865,-7.199874,8.525533,-2.5195584,6.4336357,-4.032561,8.124119,-3.4128342,7.7741933
country.00024.wav,country,-199.98285,74.722855,109.121544,40.186543,-5.5460243,17.839558,48.132893,15.387896,1.2039801,19.599396,4.5974913,14.185696,-9.152174,12.198645,-1.471275,9.6672945,-11.66506,8.485899,-5.204099,10.950812,-11.550537,8.093988,4.9783487,10.340298,-4.9808197,8.461335,-6.0473065,7.420602,-0.68728906,7.95962,-8.536201,7.3597426,-8.461553,6.5033884,-7.9434843,7.579345,-7.613288,7.2895327,-0.38595316,7.443538
country.00025.wav,country,-200.55318,63.489765,119.65538,31.608648,-3.604682,17.50734,31.952965,16.491926,9.957966,14.281792,15.293297,13.229688,0.64860046,9.959628,0.23646212,9.780496,-4.4767165,8.5843,-2.3108823,9.076855,-5.255605,8.016489,-2.4737477,7.3124995,-6.048022,8.277478,-0.8033076,8.183516,-4.706508,6.508599,-11.29183,6.8830113,-8.867358,7.312909,-8.068559,6.878636,-3.1603546,7.647434,0.33031368,8.257084
country.00026.wav,country,-194.26962,55.903366,151.78432,31.181978,-3.0342522,20.132309,29.480587,18.175901,9.101757,17.054134,5.9855814,12.166467,3.784445,12.21448,3.765722,12.150966,-5.8694096,10.536432,1.5940248,9.909704,-3.7664156,9.80454,0.92959195,8.185275,1.9723039,8.467144,-2.2319498,9.847084,3.3600001,7.3508644,3.7546601,7.1976447,-1.1347992,7.3247933,2.2319846,6.5589533,3.3677235,7.1157656,-4.13741,7.3585467
country.00027.wav,country,-100.73443,43.999214,106.97025,21.148783,-27.180391,23.913818,29.091337,15.366126,5.039497,14.898799,-5.4290433,11.339405,3.2457464,10.86953,-5.1666436,6.843415,-5.1038218,8.304021,-0.8067117,7.6654077,-3.8309824,6.697849,-2.7171006,7.178063,-6.651432,6.527158,-4.670355,5.759887,-5.6970487,6.3040075,-5.9915314,6.166563,-10.221571,6.5033126,-10.535934,6.4030976,-5.7311044,6.094863,-7.2916656,6.512393
country.00028.wav,country,-169.19261,40.049644,132.80664,18.360533,-13.484967,16.346369,31.182266,12.693686,6.3355885,12.722161,-3.7656243,10.191234,-2.0574632,8.648597,-3.6175504,8.378845,-4.556713,11.477137,1.2857977,8.452188,-6.986225,7.5732446,-7.255016,8.990089,-1.3873172,7.601748,-9.508183,7.4337316,-5.418511,8.5067215,-1.906521,7.2123256,-7.168161,6.811233,-1.4283391,6.8776307,0.15933114,6.611196,-4.114242,6.1818943
country.00029.wav,country,-171.28873,47.407616,160.4967,24.788141,-17.80444,21.977182,30.512203,13.298724,7.514744,13.606633,-8.2560425,11.636119,-5.670382,8.540815,0.13195089,8.522358,-8.836377,8.756542,-2.6552682,7.24885,0.7057316,9.729801,-3.78496,7.6049094,-6.5005155,7.5250273,3.7841282,6.503538,-5.4310317,6.466098,-3.0764792,6.0718746,-6.2547703,7.1873374,-1.940013,6.4631405,-0.83493346,6.0713167,-1.433976,5.8600297
country.00030.wav,country,-277.1022,62.08481,128.25644,29.732378,42.42859,16.938068,37.69783,9.984899,12.780972,11.038721,9.599223,10.21493,-5.9831166,10.156932,-7.538272,8.681293,-8.034319,9.369419,-4.9423785,9.4745655,-6.5300474,10.269221,-3.6279535,10.899304,-7.2284265,10.753129,-7.452904,8.797818,-1.5747141,9.409266,1.3907408,10.872622,3.0805378,9.788915,2.5106266,7.909117,-1.0542908,8.871641,-2.7523243,9.248447
country.00031.wav,country,-130.4947,46.53218,104.13707,28.996433,-19.261398,17.573126,34.153618,12.031441,5.413921,11.978993,-2.166884,9.473371,-0.72687984,10.559582,-2.8929856,9.992341,-5.459535,8.222665,4.080212,9.120426,-4.4622407,7.672892,3.523582,8.245831,2.1470127,7.6960487,0.18757649,7.801229,2.6818898,7.3313713,-3.0753498,6.477198,-3.1991122,6.353064,1.6599616,6.5472293,-0.6806539,6.90304,-4.3735867,7.8298016
country.00032.wav,country,-237.99352,68.26213,97.70346,31.3511,6.526742,18.899212,45.977615,14.692184,2.1547685,14.438044,16.221973,8.723572,8.825113,9.639346,7.767009,9.327171,-0.59379196,9.47581,4.4802604,8.409798,0.14091596,7.4960976,3.021077,6.900149,-1.6638006,9.728757,-5.4229407,12.341758,-2.8296824,10.732553,-3.0536504,8.191007,-0.4980622,9.191663,-0.11182396,7.3309255,-3.8595042,7.280673,-2.6508048,7.34893
country.00033.wav,country,-133.3365,64.49481,78.990364,27.269648,-5.6506476,21.789461,35.522865,19.324232,-7.5477085,12.804251,7.9280396,11.447989,2.7298074,10.936654,0.39645404,10.454959,-1.13313,9.419958,-1.1071386,8.542961,-7.8454437,9.420887,-1.1711785,8.476112,-4.814018,7.992836,-3.1399326,7.9457245,-5.0448146,9.22648,-1.0937082,9.551753,-0.96363306,8.420366,-2.4559503,9.391428,1.1548452,9.948778,-1.8392487,8.907585
country.00034.wav,country,-153.86736,53.414658,83.68425,28.966492,-8.418767,25.073853,13.969093,12.952206,13.55185,12.166001,3.773254,14.579323,3.0063746,10.359444,6.347874,8.750514,2.0667963,9.398386,2.0754557,9.319226,3.1952746,9.835833,-0.47532374,8.666664,-3.0259306,8.93906,-4.5377707,8.980645,-5.0488076,8.141037,-4.9258924,8.361842,-6.1356635,7.3882065,-1.6660153,7.9695907,0.46549764,8.614923,-1.551539,10.620586
country.00035.wav,country,-120.383224,40.893337,95.348915,26.776459,-6.0082717,17.820215,25.16893,17.27522,20.961815,15.034281,-7.1399155,13.704597,8.552629,8.984154,2.4400122,9.887623,-14.6636305,9.459401,9.296396,11.85874,-2.3618505,9.3847475,-3.1564727,8.324264,0.6094835,7.163752,-4.4258304,8.137651,-7.452153,7.634524,-0.44424576,7.1965055,-3.587983,7.1484447,-5.0256357,6.8561196,-2.523358,5.990372,-4.751411,5.769521
country.00036.wav,country,-339.7991,83.28801,97.781006,33.654575,-9.695911,26.242313,50.986897,17.166346,7.8249445,17.460958,11.747369,17.059647,0.6847604,11.533471,2.493835,10.077179,-4.7754116,9.204387,0.19351886,8.786081,-5.9746647,8.62692,-2.8948967,9.097016,-6.157009,7.4150057,-1.8445805,7.6764026,-5.355182,8.346521,-8.306348,8.036379,-10.728059,7.4729304,-7.740845,7.7730513,-3.443732,8.390113,-6.962086,10.478988
country.00037.wav,country,-173.4441,50.904316,105.05278,32.128685,1.155317,21.197199,24.114841,14.592375,22.12515,16.42026,2.5424929,14.039001,-1.5812403,9.831755,0.17491448,8.280411,-5.3230443,9.722705,3.8141825,8.618273,-4.5238996,8.711503,-4.5872827,7.844397,-1.5664961,6.8947444,-2.2571902,6.859956,-3.857909,6.221841,-6.458283,6.976184,-7.4685717,7.051098,-5.533387,6.577009,-2.1898673,7.368634,-2.4518628,6.2622075
country.00038.wav,country,-118.02856,43.03272,74.16701,24.015911,8.2881365,17.433277,15.462522,14.432157,6.1549687,9.800206,8.443999,10.433829,4.118831,9.542185,5.738997,8.809208,-1.9503189,8.90585,3.163911,9.166735,5.040857,8.067548,-1.1298937,7.547807,2.4367032,7.4634113,-1.4256319,8.399453,-4.7408276,7.0392113,-6.3695383,8.513733,-5.7475576,7.32135,-6.266189,7.0062227,-4.5168686,6.489669,-1.009379,8.010696
country.00039.wav,country,-89.73638,44.358604,36.286205,21.371325,11.469535,17.997496,37.495586,14.299728,9.199137,14.058708,3.7405186,8.127074,2.8403578,10.6649475,6.81154,9.290164,1.4674554,7.7382603,0.09733825,7.570974,1.0258602,7.431993,1.1755474,7.102167,-3.5642974,7.3215613,-2.0911775,7.243078,1.7115148,6.8866763,-1.3672682,6.765488,-4.3769636,6.491591,-2.6016088,8.040689,-3.5284464,7.726579,-4.2272496,8.347663
country.00040.wav,country,-102.8967,57.491467,85.32916,20.535727,-4.324985,18.65119,30.583778,14.383293,3.010156,14.475697,-1.9592187,11.498467,4.4452953,10.331524,3.4205205,8.113706,-4.253563,8.997546,-1.7713997,8.014457,-3.970628,7.739812,-1.3591872,7.5502276,-3.7630885,7.6842666,-5.1772523,7.62919,-2.8950467,6.569258,-0.26965043,6.2713137,-7.421149,6.446055,-4.0963774,6.254486,-3.450185,6.402358,-10.1142845,9.462377
country.00041.wav,country,-111.69471,51.31688,82.26009,28.403303,13.068496,19.766037,31.930077,13.180761,23.68303,11.883147,-0.53237927,11.64462,12.029794,9.098426,3.6602066,9.664632,-5.7385216,12.441444,3.3330355,7.6012826,1.4207492,7.668001,0.7725829,7.0233917,0.5596443,7.2303085,-1.1348552,5.662993,-1.7467116,5.5028725,0.55844426,6.560197,-2.3236961,6.458547,-4.612612,6.4216304,-0.620067,5.4036026,-4.944747,5.458469
country.00042.wav,country,-101.288086,39.209324,84.139015,18.709253,7.751808,14.499027,30.383913,12.003306,13.85436,10.686361,11.632601,9.1233635,-0.111759365,7.3654714,-4.9390707,8.876925,-2.3706596,7.3543797,-1.9748868,7.5045686,-8.18772,7.1539397,2.8250737,7.7583246,0.5467093,7.812064,-6.795643,6.5206494,-4.3111024,6.3652096,-4.577833,5.56428,-9.847294,5.6066356,-5.6903605,6.1170583,-10.405995,5.3672037,-7.5132923,6.0838375
country.00043.wav,country,-101.19903,51.719418,85.43055,24.6284,-19.69571,17.739923,20.584856,12.738755,9.973624,13.019937,7.594193,9.036007,0.104056105,11.407133,3.405438,7.907929,0.046411604,8.509091,1.5777521,8.573582,-1.450095,6.9781427,-1.2814347,6.653734,2.1464107,7.379147,-4.794343,6.8655066,-0.3170538,5.7999487,-0.42996442,5.660625,-4.8876414,5.8056846,-3.0000093,5.4539657,1.0770749,6.066284,-1.4569033,6.0871444
country.00044.wav,country,-162.72116,71.26,119.81048,33.783394,-2.8799524,20.3637,20.506132,17.760221,27.808874,16.065453,5.485367,19.548279,6.0409555,11.201417,1.2045437,9.259332,-3.6995325,8.6959715,0.3423854,8.619552,4.411625,9.55288,-0.4080612,7.4266434,2.4593601,8.610448,2.1353858,7.8896384,-1.6038625,9.880927,3.629129,7.548937,-3.4621623,9.170106,-2.5598269,8.081688,5.6417904,8.666597,-3.654727,8.48689
country.00045.wav,country,-61.2354,48.45712,71.26333,25.525887,-17.042137,21.641655,17.118322,19.9608,5.0581465,13.892326,-4.2047887,12.925356,-1.6676307,11.857335,1.1733667,9.87296,-0.854297,11.002732,4.976347,9.199661,-1.695669,9.381787,4.845418,10.113363,-0.15781678,7.8739796,-2.0794044,7.627907,-0.27295625,7.3220267,-5.311601,8.4433155,0.23376092,7.7280645,-0.1008811,7.2891884,-3.937658,7.9003887,-0.92281747,7.3200173
country.00046.wav,country,-126.891594,48.023865,103.492065,25.766287,-31.892567,19.115952,58.719326,16.662313,-1.9583547,16.10554,-3.130634,12.278172,-2.9370549,9.932971,0.36575222,9.4915905,-3.0380836,11.762996,-0.82976234,7.5861816,5.5851655,11.278639,-10.142879,10.409419,0.7323166,9.35383,-1.6198152,7.5841923,-10.050463,7.3396072,-5.2108836,7.6281204,-9.042455,6.8288183,-4.738783,6.581063,-1.0380152,6.9242105,-2.8514986,7.0373588
country.00047.wav,country,-165.51901,42.13116,117.87926,24.998426,-33.606743,15.571871,42.62332,16.504196,-1.384882,11.06242,3.8313904,8.783874,7.169803,8.868791,-7.170014,7.8543963,-1.6314924,8.141499,0.8754549,8.184149,-12.514056,8.676563,2.894263,7.480657,-12.372037,8.595129,-1.3238245,9.06964,-6.636533,8.07607,-8.864955,7.8245597,-5.1069417,9.443713,-8.079848,9.96779,-4.2646637,8.770853,-0.15898141,8.3414755
country.00048.wav,country,-149.00017,72.3292,107.24382,26.487944,11.1901455,19.855032,26.698795,14.601202,11.405787,16.332813,-3.808101,14.207443,14.028653,9.583583,-5.892951,9.485676,-11.049588,9.938978,2.8112707,9.194951,-8.445196,9.104526,3.1889074,8.180137,-0.7737128,7.76883,-12.404469,9.288089,-6.286398,8.866539,-3.299155,6.972126,-8.16863,7.131512,-6.5842876,7.2102795,-3.6775794,7.0931287,-2.967854,6.717358
country.00049.wav,country,-109.98737,47.4324,134.74861,28.800425,-24.026144,16.505793,19.394617,11.895235,-4.407176,13.6741705,-4.8148885,10.554315,-7.800573,9.994054,-0.3937005,8.184538,-5.4159317,8.39641,-2.9570003,7.6278887,0.78146684,7.663469,-4.776981,7.546689,-0.17221723,6.7015977,-1.690577,7.3784547,-2.4042227,7.3622584,-1.9624149,6.9544497,-6.938367,6.5474854,-4.0739026,6.4792867,-1.9557137,6.0969014,-5.792825,6.1534457
country.00050.wav,country,-143.12674,50.489082,121.898,24.543163,-13.34437,19.160873,47.777847,13.971703,-12.660497,14.0449095,23.372252,10.587449,-10.994922,11.858423,18.8561,9.935851,-13.706635,12.04609,15.950975,11.035447,-11.356477,8.747171,10.2887,7.9529285,-6.002485,9.262463,2.7361474,8.159766,-9.286326,8.374631,4.5047164,8.757875,-8.325129,9.067836,4.5223846,7.9704857,-6.035288,9.80588,-2.352378,7.6136465
country.00051.wav,country,-204.71436,51.482815,121.91577,26.55956,-17.742798,16.9319,46.3246,12.787024,-1.7955848,15.145983,17.031994,12.0124035,-14.699761,11.7480755,14.667406,10.325197,-19.3929,12.05838,10.903635,13.107257,-13.47471,9.354183,1.2002158,9.570757,-6.2130065,9.322025,-1.6907123,8.34735,-8.696857,7.9581385,-2.5127738,8.281269,-11.3285055,9.891926,0.16912653,9.469256,-7.287028,8.806702,-7.511811,8.933303
country.00052.wav,country,-265.27585,57.520153,138.85979,25.237295,6.1417327,16.988657,47.49592,16.48677,-2.3968022,19.327951,21.038162,10.488152,4.0860734,10.2972555,17.653969,11.236947,-12.02991,11.760662,15.491059,13.521366,-1.1331512,9.221933,7.8893595,10.388188,0.49858156,9.475517,-0.23055416,8.413071,-3.8699815,7.640598,4.062503,7.7625675,-3.1115553,9.496737,3.0031965,8.917965,-1.4015294,7.3250546,-1.495099,8.0827055
country.00053.wav,country,-84.74407,37.402824,100.98661,17.756218,-16.020493,12.373972,51.761948,13.252324,-17.082294,11.217091,22.577103,7.487339,-20.299927,9.269244,18.914927,7.752537,-19.492682,8.432075,15.328484,9.18692,-17.741413,7.6379166,8.583118,6.7391477,-15.000552,7.6665177,6.4369044,5.8993263,-10.276651,6.7791085,3.2850342,6.3118043,-9.550154,6.917345,4.0466037,6.884183,-5.595068,7.10405,-0.7083238,7.6890216
country.00054.wav,country,-175.0163,39.766396,115.70678,23.748957,5.106449,12.819377,58.160652,11.134419,-3.3279543,10.496998,29.664284,9.447733,-10.028762,8.974721,19.65578,9.927126,-16.30351,10.0926075,13.737743,10.469235,-8.81984,7.423073,7.2240396,9.608656,-8.89276,8.817567,4.749918,6.735023,-11.4932785,8.055794,0.9123309,6.8121324,-8.153264,8.487984,1.1864226,10.0292015,-7.9808745,9.067376,-5.64686,8.998635
country.00055.wav,country,-82.962616,39.034008,122.53281,19.158123,-16.658556,10.905445,40.01591,9.647082,-15.007229,11.7094965,21.670378,8.965666,-18.256283,6.8099165,18.361864,6.4121447,-17.988773,8.092679,16.991611,6.862004,-16.039673,6.3145394,8.533731,7.702839,-8.706783,6.8158517,10.766552,6.840113,-4.624802,6.758435,7.2375846,6.7830515,-7.6094975,8.164291,5.294872,6.670601,-5.5172386,7.5636883,-0.17936267,7.0109587
country.00056.wav,country,-164.79193,68.98765,123.42043,23.69949,4.2346554,21.990978,48.78873,11.133212,-5.151332,15.505233,22.84455,11.909101,-7.8052983,8.871205,19.294298,8.940867,-11.024413,10.379803,21.256271,12.31921,-9.740571,8.068572,5.1541314,10.272322,-6.1411104,7.2664804,5.4141016,10.868852,-9.923706,7.8900647,3.9135346,9.840683,-7.3264365,11.617418,1.3926399,8.824809,-8.839242,8.888688,-3.7414536,7.103802
country.00057.wav,country,-137.88376,66.26134,121.523895,22.600399,-13.26719,16.317007,43.318726,13.415072,-10.709389,12.712743,17.858778,14.196714,-7.9495444,10.200977,9.089492,10.469064,-19.792675,8.051632,9.440965,11.097532,-19.59838,10.284806,6.907874,7.7518954,-12.543895,8.775485,-0.7556317,9.521852,-9.14944,7.7890377,1.4457074,8.974389,-8.303117,7.651024,-3.7529554,9.730868,-6.868935,7.0429707,-0.48034742,8.328822
country.00058.wav,country,-101.38996,57.646255,120.45385,20.067013,-0.4065886,19.617264,49.042423,12.988951,-15.863627,11.295658,19.873766,10.452154,-13.09437,10.272447,18.574188,9.038462,-15.706969,10.033095,15.254118,9.664792,-5.9068437,8.739233,6.647349,7.418661,-10.359329,8.320374,7.0859585,6.7012725,-8.217058,7.224315,6.200715,7.5062604,-8.389562,7.3113403,2.92007,8.028935,-6.6528344,6.290954,-1.323321,6.6780195
country.00059.wav,country,-185.1138,85.59922,120.50994,36.409157,29.717457,20.966581,56.400288,20.7687,-3.0346622,18.74473,22.222614,13.2897415,-10.344739,17.201277,20.05401,12.014932,-13.685049,12.1766815,9.170437,10.97023,-6.4285364,8.611755,3.2967808,9.437378,-8.737772,10.256234,5.0113964,8.266323,-9.227386,10.088202,3.7786367,9.393311,-10.20193,9.655411,5.912037,12.47037,-4.4247093,10.491358,1.5817281,11.232536
country.00060.wav,country,-178.51938,61.663956,130.13269,31.765577,12.088971,15.6796255,47.051086,11.174915,2.6224906,13.130127,24.094349,11.078134,-4.627712,10.3658,22.772083,10.147471,-10.941142,14.280278,13.539126,12.012919,-6.8097224,11.458858,8.71216,9.807521,-6.0909204,8.944059,4.0794597,7.4835305,-5.152722,7.4449944,7.8594203,7.9341273,-5.255473,9.811698,3.956895,8.191865,-3.1399353,8.767268,-4.3878207,8.183895
country.00061.wav,country,-186.39238,68.18073,135.86008,28.998234,5.928499,16.122103,45.8605,11.991578,-5.7662764,13.343567,22.786793,9.68778,-13.002946,10.4407215,17.122374,10.43457,-13.756379,11.4646845,9.734512,10.787315,-8.368887,9.200876,6.659228,8.634011,-9.09154,7.851559,5.422999,8.056015,-6.853948,8.415665,1.548852,9.37561,-8.558102,8.074863,5.447452,9.326093,-4.363458,6.365012,-4.7068315,8.547337
country.00062.wav,country,-94.09417,40.084213,109.16863,19.22721,-11.84995,14.213268,41.56547,14.368027,-19.475983,10.633924,23.831955,10.220484,-19.935585,9.195781,20.374748,7.8270197,-17.28199,8.632205,16.585613,8.760348,-10.199127,8.846672,9.392066,6.655276,-10.051931,8.593403,7.8054934,7.175214,-15.095585,6.7896905,3.2743914,6.6394043,-10.467717,6.8624477,7.547813,7.596343,-5.5502315,7.1874056,2.2327795,8.164343
country.00063.wav,country,-185.4226,74.86177,118.46735,36.159046,17.79529,17.833944,48.887688,17.978962,-2.1608062,13.860936,21.370108,14.558919,-9.001162,13.804454,20.535988,10.374897,-11.416627,13.460763,9.282178,13.396869,-5.4816723,11.110551,5.754808,10.688038,-2.9795716,10.828185,3.4514766,10.202302,-6.0777125,9.88733,1.2669607,8.645212,-5.9532433,8.917591,7.072019,12.332469,-2.168447,10.78367,4.8688574,14.669105
country.00064.wav,country,-217.74222,58.811954,128.3469,25.634882,-7.513694,16.27704,39.265003,16.106575,-2.5556235,14.295863,18.173012,12.926786,-15.166711,11.348372,16.770924,12.151826,-15.265888,9.847953,4.899212,11.928101,-6.5137625,10.424687,2.8973584,9.391997,-11.506306,10.998395,-0.10554188,8.917253,-10.6238,11.71213,2.2620766,8.222114,-9.167437,10.904147,6.8667727,12.610213,6.235955,9.755338,3.3692794,11.486206
country.00065.wav,country,-250.87863,72.5522,163.09831,26.469475,-3.8807108,31.08348,30.153528,19.674978,5.5764227,20.904198,7.4960384,12.128931,4.0248203,12.611129,-2.1106052,11.333338,-5.470411,11.891068,-1.0583411,9.748161,-9.981245,10.191552,1.8183817,9.050308,-8.760416,7.2623897,-7.0439935,9.203414,-4.215172,7.8380866,-8.841513,6.5025744,-7.404841,7.1789026,-3.3014638,7.3485055,-5.14065,6.987006,-9.97036,6.5034275
country.00066.wav,country,-102.51608,43.934692,135.7217,19.129076,-46.895443,14.984765,32.746296,13.958892,-11.16036,11.532996,23.465744,13.301487,-9.766421,11.1164,16.901648,7.9295726,-11.685101,9.247279,13.207406,8.506919,-7.183144,9.971457,4.735628,8.621879,-8.202425,7.047127,2.6096551,6.6645703,-2.9877625,6.2281985,6.8062387,7.8650875,-2.078867,7.1349688,3.292025,7.474961,0.2834381,6.558427,-4.21877,6.254218
country.00067.wav,country,-328.72546,85.17587,167.05113,30.841068,12.98839,36.108856,28.820633,18.272833,11.246061,21.735996,14.426724,16.370375,11.705958,10.93177,7.8041215,10.904273,-11.729083,11.281999,2.385381,14.208754,-8.347571,9.720458,-3.857314,9.365146,-6.7459245,8.574671,-5.7640853,7.9962134,-8.251607,8.4783535,-4.5495777,6.5810947,-1.0538641,8.010097,-4.606028,8.122923,-2.8582494,6.5162373,-2.2324877,6.776973
country.00068.wav,country,-229.4689,48.258083,157.31282,29.6603,-16.762049,17.336306,31.879862,15.253837,-0.11036951,13.735313,16.656443,12.095088,1.3551719,10.563785,12.223305,8.649877,-3.862505,11.615855,6.8392315,10.302912,-4.2632265,8.37183,1.337568,6.873982,-5.8956633,6.593345,-4.034213,6.385128,-5.2549577,6.9420795,-4.548437,6.961754,-6.8075137,6.869327,-4.4060035,6.5697145,-4.17981,6.4016814,-6.349776,6.688016
country.00069.wav,country,-217.16394,51.45779,136.1694,26.420107,-10.362346,15.128571,51.38904,15.796319,2.6122367,14.593574,15.1277895,10.607968,-0.6809201,12.801245,12.287425,11.196696,-6.2264233,9.77049,7.8023224,9.531268,-5.4090786,9.907318,3.6247036,9.869959,-2.807217,9.975811,-0.36028746,9.241766,-0.55972105,9.560222,0.36299673,10.176203,-2.252891,7.1435337,-2.4962318,9.987392,4.193677,8.902343,0.35145858,8.998381
country.00070.wav,country,-99.32007,51.827866,117.56864,23.8662,-29.88463,15.543776,40.83229,15.293461,-15.263143,11.36939,27.98068,13.105043,-11.955397,11.075042,13.331403,8.534715,-11.367625,8.80624,10.538834,9.377917,-8.748048,8.461807,8.41087,8.488718,-6.8442154,7.164791,0.43953532,8.538646,-5.3088655,7.5238976,1.6441802,8.011513,-7.3530955,6.9710917,0.51846576,6.71047,-1.4642422,6.022353,-5.9269967,6.5913277
country.00071.wav,country,-185.85666,80.10434,155.29944,33.914364,-25.034077,23.12147,20.532516,16.758472,-3.8348439,23.8976,-0.60029304,13.287874,-4.568851,11.83067,-5.914592,8.407563,-16.53805,10.732309,-0.45218396,12.430831,-16.302252,12.279803,-4.213608,11.69462,-16.815842,10.5017805,-4.541953,8.893256,-8.360623,7.2710743,-9.983513,9.142262,-7.767914,6.8077216,-8.343301,7.939886,-6.8449087,7.5829153,-10.199348,6.9839897
country.00072.wav,country,-96.28298,42.31108,131.92026,21.145195,-26.322138,17.300581,35.982155,14.021032,-22.80771,13.390401,14.489158,12.1405325,-11.834168,12.899321,11.80155,11.153888,-21.218061,10.095889,11.527786,10.155131,-12.925014,7.4999213,7.1762304,9.717597,-13.93854,8.262536,2.9490716,8.096016,-5.027494,7.2100325,1.5300584,6.8811655,-4.385613,7.3987565,2.545406,7.0417795,-5.3661103,6.9142675,-5.97007,6.3588734
country.00073.wav,country,-167.00983,51.574467,132.44344,28.157711,-17.294891,21.951275,46.932304,13.8111105,-3.6503565,14.216881,20.946672,12.78354,-8.830444,11.163454,8.546585,9.689942,-15.151556,9.763395,8.105514,9.203424,-16.944103,10.600914,6.6470175,9.919687,-10.924017,7.2308946,1.1016005,6.8765564,-6.29374,7.213006,-3.6414769,7.2717886,-7.382185,7.176692,-2.1708148,6.6396303,-3.8498697,7.1848116,-9.6682625,6.4488325
country.00074.wav,country,-207.27617,108.60741,130.94698,28.914797,-18.496767,22.411139,33.299126,19.239944,-3.9221637,21.131498,15.393467,11.220084,-6.383,15.397177,2.951952,11.479512,-16.786156,12.448437,7.0848484,13.546053,-8.59407,11.300055,4.7956495,8.485658,-12.250599,10.941155,-1.0214049,8.139334,-4.5420403,8.807676,-6.0667114,8.020655,-5.5392537,7.607369,-2.3645175,6.953273,-6.528939,8.099456,-5.8955736,7.338544
country.00075.wav,country,-60.84931,39.757454,105.47066,17.295582,-16.914595,12.4364805,40.70118,11.134196,-15.038137,8.032457,36.0463,8.078317,-12.818773,8.253634,17.483316,7.563728,-16.755318,7.638416,11.757576,7.5703197,-10.130225,7.4116807,13.194359,6.937516,-12.209436,7.3980455,2.357671,6.871524,-12.200347,8.381429,6.448179,7.1935773,-1.7883275,7.536565,6.329572,6.5098433,-1.3351495,8.447796,-2.7925975,7.9633775
country.00076.wav,country,-183.97171,79.849655,159.81995,44.098537,-23.17131,26.517508,43.053974,24.107864,-9.468154,19.93283,8.831391,14.559623,-1.6515099,13.518497,4.351795,13.686587,-13.370459,11.648233,0.8398633,11.153205,-13.976324,10.198637,1.4428531,9.90045,-7.390412,9.08993,0.6109413,8.984193,-3.3870335,8.242758,-3.5861695,7.805461,-9.068071,7.74271,-3.1647353,8.089087,-4.070173,6.468462,-7.053117,9.017677
country.00077.wav,country,-118.23319,40.413006,152.94319,21.52688,-46.513092,15.747532,31.120495,11.540601,-17.286913,12.409549,6.277332,11.014614,-3.6798625,11.990004,13.048771,9.516165,-13.126937,9.053462,15.706044,8.925867,-13.076928,8.83593,5.701762,7.9057207,-10.694594,7.2453723,0.9979591,8.033521,-6.701846,7.2870216,2.5876033,7.1046114,-9.8034315,7.9493933,0.16060135,7.640265,-3.4548173,6.7580037,-7.419519,6.8451166
country.00078.wav,country,-302.58182,87.291306,150.15967,29.005163,-3.7027957,27.763693,26.923807,16.983082,-0.26331607,17.987024,13.522552,12.775309,7.2485633,12.346618,4.217868,10.648344,1.7668283,10.96087,6.563311,10.897256,-0.4889705,9.04944,7.8965797,8.988192,1.32933,8.100581,0.4770671,8.437765,0.07484705,7.850857,-3.205135,6.9654493,-1.8265171,6.867849,0.8744352,6.936177,0.5740032,7.9398165,-3.1530657,7.4169397
